,Age,Years Worked,Commercial,Shareholder,Has App,Owns Car,Owns House,Wages Paid,Last Payment,Investment Risk,Total Asset Code,Potential Asset Code,Financial Producs,Fund Purchases,Insurance Purchases,Gold Purchases,Has Loan,Total Loans,Overdue Loans,Overdue Days,Has Credit Cards,Credit Use,Debit Cards,Credit Cards,Debit ,Credit,Debit Card Level,F,M,Bachelors,Doctorate,Masters,Post-secondary,Upper Secondary,Divorced,Married,Never Married,Separated,Widowed,Flag
15223,32,2,0,0,1,1,0,1,1029,1,2,3,0,1,0,0,1,5,0,0,1,3,1,1,1036,1462,20,0,1,0,0,0,1,0,0,1,0,0,0,1
15224,28,0,0,0,1,0,0,1,437,1,1,3,0,1,0,0,1,5,0,0,1,1,1,1,524,1026,20,0,1,0,0,0,1,0,0,1,0,0,0,0
15225,30,0,0,0,1,0,0,1,381,1,-1,3,0,6,0,0,0,0,0,0,1,4,1,2,796,891,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15226,34,3,0,0,1,0,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,1,5,1,1,456,456,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15227,35,0,0,0,1,1,0,1,104,1,-1,5,0,1,0,0,0,0,0,0,1,3,1,2,284,236,10,0,1,0,0,1,0,0,0,0,1,0,0,0
15228,29,0,0,0,1,1,0,0,1050,1,3,3,0,0,0,0,0,0,0,0,1,1,4,1,1266,542,20,0,1,0,0,0,1,0,0,1,0,0,0,0
15229,46,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,375,377,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15230,28,0,0,0,1,0,0,1,259,1,-1,3,9,2,0,0,0,0,0,0,0,2,2,2,297,286,20,1,0,0,0,0,1,0,0,1,0,0,0,1
15231,32,0,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,2208,1679,10,1,0,1,0,0,0,0,0,1,0,0,0,0
15232,27,14,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,1,40,1072,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15233,24,0,0,1,1,0,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,979,-1,10,1,0,1,0,0,0,0,0,1,0,0,0,1
15234,28,4,0,0,1,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,856,335,10,0,1,0,0,1,0,0,0,1,0,0,0,1
15235,31,6,0,0,1,1,0,1,1166,0,-1,2,0,0,0,0,0,0,0,0,1,5,2,3,1698,952,20,0,1,1,0,0,0,0,0,1,0,0,0,1
15236,36,9,0,0,1,1,0,1,112,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,456,1010,20,1,0,0,0,0,1,0,0,0,1,0,0,0
15237,24,0,0,0,1,1,0,0,-1,1,-1,4,0,1,0,0,0,0,0,0,0,0,1,1,340,317,20,1,0,0,0,0,1,0,0,1,0,0,0,0
15238,22,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,9,11,10,1,0,1,0,0,0,0,0,1,0,0,0,0
15239,36,2,0,0,0,1,0,0,-1,0,1,3,0,0,0,0,0,0,0,0,1,3,3,2,3376,2670,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15240,33,5,0,0,1,0,0,0,-1,0,6,6,0,0,0,0,0,0,0,0,1,3,1,1,1953,108,20,1,0,0,0,0,0,1,0,0,1,0,0,0
15241,42,7,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,3948,733,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15242,33,8,0,0,1,0,0,0,1097,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,3569,984,20,0,1,0,0,0,0,1,0,1,0,0,0,0
15243,23,0,0,0,1,1,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,2,1,1,406,249,10,1,0,1,0,0,0,0,0,1,0,0,0,1
15244,28,0,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,2,1,645,645,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15245,38,2,0,0,1,0,0,0,-1,0,11,5,0,0,0,0,0,0,0,0,1,3,1,1,3705,3499,10,1,0,1,0,0,0,0,0,1,0,0,0,0
15246,30,0,0,0,1,0,0,0,-1,1,2,3,0,4,0,0,1,3,0,0,1,2,13,2,1854,1824,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15247,26,0,0,0,1,1,0,1,77,1,-1,4,0,1,0,0,0,0,0,0,1,1,2,1,111,227,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15248,23,1,0,0,1,1,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,754,754,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15249,29,0,0,0,1,1,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,3,1,1,423,434,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15250,30,0,0,0,1,0,0,0,-1,0,2,2,0,0,0,0,0,0,0,0,1,3,1,2,2121,2120,10,1,0,0,0,0,1,0,1,0,0,0,0,0
15251,29,0,0,0,0,0,0,0,381,0,-1,6,0,0,0,0,0,0,0,0,1,1,1,1,384,1602,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15252,34,0,0,1,1,1,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,1,3,1,1,1952,1951,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15253,21,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,429,-1,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15254,30,0,0,0,1,1,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,3,1,2,310,310,10,1,0,0,0,0,0,1,0,1,0,0,0,1
15255,35,3,0,1,1,0,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,1,2,2,62,62,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15256,28,2,0,0,1,0,0,0,-1,1,-1,3,0,13,0,0,0,0,0,0,1,3,1,3,648,651,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15257,39,5,0,0,1,1,0,1,326,1,-1,5,0,0,0,0,0,0,0,0,0,2,1,1,460,3287,20,0,1,0,0,0,1,0,0,0,1,0,0,0
15258,52,0,0,1,0,0,0,0,-1,0,3,6,0,0,0,0,0,0,0,0,0,0,1,1,1576,1935,20,0,1,1,0,0,0,0,0,0,1,0,0,0
15259,48,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,2,221,223,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15260,28,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,416,418,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15261,32,0,0,0,1,1,0,1,255,1,-1,4,0,1,0,0,0,0,0,0,0,3,1,1,284,2534,10,1,0,0,0,0,0,1,0,0,1,0,0,1
15262,30,0,0,0,1,1,0,0,1026,0,2,3,0,0,0,0,0,0,0,0,1,4,2,2,1525,416,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15263,25,0,0,0,1,1,0,1,570,1,-1,4,0,1,0,0,0,0,0,0,0,2,1,1,591,581,20,0,1,0,0,0,1,0,0,1,0,0,0,1
15264,39,4,0,1,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,2,1,3403,4108,10,0,1,0,0,0,1,0,0,0,1,0,0,0
15265,21,0,0,0,1,0,0,1,199,0,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,203,187,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15266,36,0,0,0,1,0,0,0,934,1,2,2,0,0,0,0,0,0,0,0,1,2,2,2,3574,1935,20,0,1,0,0,1,0,0,0,1,0,0,0,0
15267,30,0,0,0,0,1,0,1,122,0,-1,5,0,0,0,0,0,0,0,0,1,4,1,2,129,698,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15268,28,0,0,0,1,0,0,1,746,0,-1,3,0,0,0,0,0,0,0,0,0,0,2,1,756,691,10,0,1,0,0,1,0,0,0,1,0,0,0,0
15269,26,3,0,0,1,1,0,0,1060,0,3,6,0,0,0,0,0,0,0,0,1,3,2,3,1083,203,10,1,0,0,0,0,1,0,0,1,0,0,0,1
15270,40,1,0,0,1,1,0,0,-1,1,6,2,0,1,0,0,0,0,0,0,1,5,3,2,3955,2847,20,1,0,0,0,0,1,0,0,1,0,0,0,0
15271,58,0,0,0,1,0,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,1,1,1,215,209,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15272,30,1,0,1,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,1,4,465,2174,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15273,36,0,0,0,0,0,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,1,2,1,3,4370,4352,10,1,0,0,0,0,1,0,0,0,1,0,0,0
15274,33,5,0,0,1,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,2,1,1,556,556,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15275,50,18,0,0,1,0,0,1,171,1,3,3,0,1,0,0,1,5,0,0,1,4,3,1,2530,2818,20,1,0,0,0,0,1,0,0,1,0,0,0,0
15276,30,0,0,0,1,0,0,1,1104,0,-1,5,0,0,0,0,0,0,0,0,1,0,3,1,1792,1221,20,0,1,0,0,1,0,0,0,0,1,0,0,1
15277,29,0,0,0,1,0,0,0,-1,0,3,5,0,0,0,0,0,0,0,0,1,2,1,1,3289,955,10,1,0,1,0,0,0,0,0,1,0,0,0,1
15278,32,1,0,0,1,1,0,1,532,0,-1,4,0,0,0,0,1,3,2,53,1,4,3,2,539,995,20,0,1,0,0,0,0,1,0,1,0,0,0,1
15279,27,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,1,5,0,0,0,0,1,1,7,345,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15280,43,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,315,317,10,1,0,0,0,1,0,0,1,0,0,0,0,0
15281,30,2,0,0,0,1,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,1,3,1,1,3453,781,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15282,30,5,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,480,480,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15283,51,20,0,1,1,1,0,0,-1,0,4,4,0,0,0,0,0,0,0,0,1,2,2,2,1460,165,20,0,1,1,0,0,0,0,0,0,1,0,0,0
15284,33,1,0,1,1,1,0,1,1218,0,-1,2,0,30,0,0,0,0,0,0,1,5,2,1,2556,3986,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15285,44,1,0,0,1,0,0,1,439,1,5,3,1,0,0,0,0,0,0,0,1,3,1,1,474,1419,20,1,0,0,0,0,0,1,0,0,1,0,0,0
15286,33,2,0,0,1,0,0,0,-1,1,-1,2,5,0,0,0,0,0,0,0,1,4,1,1,692,2295,10,1,0,0,0,0,1,0,0,1,0,0,0,1
15287,35,0,0,1,1,1,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,3,2,2,462,462,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15288,30,0,0,0,1,1,0,1,802,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,2,821,259,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15289,37,0,0,0,1,1,0,1,1139,1,-1,3,12,4,0,0,0,0,0,0,1,3,2,1,1327,3499,20,1,0,0,0,0,0,1,0,0,1,0,0,0
15290,24,0,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,2,3,431,433,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15291,32,1,0,0,1,0,0,1,661,1,-1,6,0,3,0,0,0,0,0,0,1,3,3,1,683,2891,20,1,0,0,0,0,0,1,0,1,0,0,0,1
15292,31,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,60,62,10,1,0,1,0,0,0,0,0,0,1,0,0,1
15293,39,0,0,0,1,1,0,0,-1,0,-1,2,0,0,0,0,0,0,0,0,1,5,2,2,5677,4078,10,1,0,0,1,0,0,0,0,1,0,0,0,0
15294,29,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,2,330,332,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15295,27,0,0,0,1,0,0,1,427,1,-1,4,0,19,0,0,0,0,0,0,1,1,3,2,431,420,10,1,0,0,0,0,1,0,0,1,0,0,0,0
15296,54,0,0,0,1,0,0,0,-1,1,-1,5,0,1,0,0,0,0,0,0,1,3,1,1,347,347,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15297,36,0,0,0,1,1,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,1,5,2,3,2301,2530,20,0,1,1,0,0,0,0,0,0,1,0,0,1
15298,22,0,0,0,1,0,0,0,-1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,1,13,13,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15299,47,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,256,-1,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15300,51,5,0,0,0,0,0,1,1182,0,-1,2,0,0,0,0,0,0,0,0,1,3,1,1,5100,3134,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15301,32,2,0,0,0,0,0,0,-1,0,1,5,0,0,0,0,0,0,0,0,0,3,1,1,4104,4108,10,1,0,1,0,0,0,0,0,1,0,0,0,0
15302,49,0,0,0,1,0,0,1,52,1,-1,4,0,1,0,0,0,0,0,0,1,1,1,1,70,64,10,0,1,0,0,1,0,0,0,0,1,0,0,0
15303,33,0,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,2,1,1817,1799,10,1,0,1,0,0,0,0,0,1,0,0,0,1
15304,24,1,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,2,1130,697,10,0,1,0,0,1,0,0,0,1,0,0,0,1
15305,51,0,0,1,1,0,0,0,276,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,418,1466,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15306,29,1,0,0,1,1,0,1,164,1,-1,4,0,1,0,0,0,0,0,0,1,3,1,2,261,724,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15307,29,0,0,0,1,1,0,1,1208,1,2,3,0,23,0,0,1,2,0,0,1,3,2,2,1264,1146,10,0,1,1,0,0,0,0,0,1,0,0,0,1
15308,36,0,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,2,1,4171,4505,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15309,38,0,0,1,1,1,0,0,690,0,2,4,0,0,0,0,0,0,0,0,1,5,4,2,3618,596,20,1,0,1,0,0,0,0,0,1,0,0,0,0
15310,28,0,0,0,1,1,0,1,446,1,-1,3,0,15,0,0,0,0,0,0,1,3,1,2,472,1348,10,1,0,0,0,0,1,0,0,1,0,0,0,0
15311,42,20,0,0,1,0,0,0,-1,0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,2063,13,20,1,0,0,0,0,0,1,0,0,1,0,0,0
15312,29,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,3,71,73,10,0,1,0,0,1,0,0,0,0,1,0,0,1
15313,33,0,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,2,1,2,623,623,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15314,37,2,0,0,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,5,1,2,373,564,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15315,29,0,0,1,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,2,583,1735,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15316,40,15,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,4,1,1,453,453,10,0,1,1,0,0,0,0,0,0,1,0,0,1
15317,31,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,1,353,355,10,1,0,1,0,0,0,0,0,0,1,0,0,1
15318,36,3,0,0,1,0,0,0,-1,1,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,446,446,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15319,27,0,0,0,1,0,0,0,1208,0,-1,4,0,0,0,0,0,0,0,0,1,1,1,2,1256,607,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15320,45,3,0,0,1,0,0,1,536,0,-1,3,0,0,0,0,1,4,0,0,1,3,1,1,5175,3986,40,0,1,0,0,0,0,1,0,0,1,0,0,0
15321,39,0,0,0,1,1,0,0,-1,1,-1,5,0,3,0,0,0,0,0,0,1,1,2,3,4304,589,10,1,0,0,0,0,1,0,1,0,0,0,0,0
15322,30,1,0,0,1,0,0,0,-1,1,-1,2,0,0,0,0,0,0,0,0,1,3,1,2,467,465,10,1,0,0,0,1,0,0,0,0,1,0,0,0
15323,30,0,0,0,0,0,0,1,31,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,1305,-1,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15324,31,0,0,0,0,1,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,4,1,3,603,1664,10,0,1,0,0,0,1,0,0,1,0,0,0,1
15325,33,3,0,0,1,1,0,1,1182,0,1,4,0,0,0,0,0,0,0,0,0,0,4,1,2561,923,20,1,0,0,0,0,1,0,0,0,1,0,0,0
15326,35,0,0,0,1,0,0,0,-1,0,2,5,0,0,0,0,0,0,0,0,1,2,1,1,2798,3774,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15327,37,3,0,0,1,0,0,0,-1,0,2,3,0,0,0,0,0,0,0,0,1,3,1,1,2490,3134,20,1,0,1,0,0,0,0,0,1,0,0,0,0
15328,25,0,0,0,1,0,0,0,-1,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,335,-1,10,1,0,0,0,0,1,0,0,0,1,0,0,0
15329,30,0,0,0,1,0,0,0,-1,1,1,4,0,8,0,0,1,2,0,0,1,1,1,1,696,686,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15330,24,1,0,0,1,0,0,1,299,1,-1,4,0,1,0,0,0,0,0,0,1,3,1,1,306,285,10,1,0,0,0,0,1,0,0,1,0,0,0,0
15331,37,0,0,1,1,1,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,2,3,1347,472,10,0,1,1,0,0,0,0,0,0,1,0,0,1
15332,39,0,0,0,1,0,0,0,-1,0,4,5,0,0,0,0,0,0,0,0,0,2,1,2,1478,797,10,0,1,0,0,1,0,0,0,1,0,0,0,1
15333,34,0,0,0,1,0,0,1,38,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,2,70,20,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15334,32,0,0,0,1,0,0,1,504,1,-1,5,0,0,0,0,0,0,0,0,1,1,1,1,507,331,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15335,34,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,2,1,114,109,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15336,38,7,0,0,1,1,0,0,-1,0,2,2,0,0,0,0,0,0,0,0,1,5,2,4,2457,2467,10,0,1,0,0,0,1,0,0,0,1,0,0,0
15337,30,0,0,0,1,1,0,0,-1,0,1,4,0,0,0,0,0,0,0,0,1,3,1,1,1229,107,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15338,29,0,0,0,1,0,0,0,-1,1,-1,6,0,1,0,0,0,0,0,0,1,3,1,1,296,296,10,1,0,0,0,0,1,0,0,0,1,0,0,0
15339,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,257,259,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15340,21,0,0,0,1,0,0,1,504,1,-1,5,0,0,0,0,0,0,0,0,0,0,2,2,518,511,10,0,1,0,0,1,0,0,0,1,0,0,0,0
15341,24,1,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,1,1,432,448,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15342,32,10,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,1,2,64,66,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15343,31,12,0,0,1,0,0,0,-1,1,-1,4,0,0,0,0,0,0,0,0,1,3,1,1,396,382,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15344,28,0,0,0,1,1,0,0,1148,0,5,3,0,0,0,0,0,0,0,0,0,4,3,1,1896,1656,20,0,1,0,0,0,0,1,0,1,0,0,0,0
15345,40,1,0,1,1,1,0,0,-1,1,3,3,0,3,0,0,1,4,0,0,1,4,2,3,789,767,10,1,0,0,0,0,1,0,0,0,1,0,0,0
15346,31,16,0,0,1,1,0,0,-1,0,-1,4,0,0,0,0,0,0,0,0,1,2,1,1,834,413,10,0,1,1,0,0,0,0,0,0,1,0,0,0
15347,49,1,0,0,1,0,0,0,-1,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,588,3621,20,1,0,0,0,0,0,1,0,0,1,0,0,0
15348,20,0,0,0,1,0,0,0,-1,1,-1,5,0,6,0,0,0,0,0,0,1,1,2,1,244,244,20,0,1,0,0,0,1,0,0,1,0,0,0,0
15349,25,0,0,0,1,0,0,0,629,0,-1,5,0,0,0,0,0,0,0,0,0,0,1,0,642,-1,10,1,0,0,0,1,0,0,0,1,0,0,0,0
15350,22,1,0,0,1,1,0,0,-1,0,-1,3,0,0,0,0,0,0,0,0,1,5,1,1,640,720,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15351,37,0,0,0,1,1,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,1,5,2,3,467,469,10,1,0,1,0,0,0,0,0,0,1,0,0,1
15352,51,2,0,1,1,1,0,0,-1,1,2,6,0,0,0,0,0,0,0,0,1,5,1,1,344,892,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15353,32,1,0,0,1,1,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,5,1,1,3399,3103,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15354,28,0,0,0,1,1,0,1,354,1,-1,3,65,1,0,0,0,0,0,0,1,5,2,2,1151,1145,20,0,1,1,0,0,0,0,0,1,0,0,0,0
15355,34,2,0,1,1,1,0,0,437,1,-1,3,0,0,0,0,0,0,0,0,1,5,1,2,456,595,10,0,1,0,0,0,0,1,0,0,1,0,0,1
15356,34,2,0,0,1,0,0,0,-1,0,-1,5,0,0,0,0,0,0,0,0,1,3,1,1,1299,341,10,1,0,0,0,0,0,1,0,0,1,0,0,1
15357,28,1,0,1,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,2,720,591,40,0,1,0,0,0,1,0,0,1,0,0,0,0
15358,42,0,0,0,1,0,0,1,371,1,-1,5,0,24,0,0,0,0,0,0,0,0,1,1,376,257,20,0,1,0,0,1,0,0,0,0,1,0,0,0
15359,34,3,0,0,1,0,0,1,1208,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,2784,2620,20,0,1,0,0,0,1,0,0,1,0,0,0,0
15360,50,1,0,0,1,1,0,1,1096,1,3,2,21,3,0,0,1,5,0,0,1,4,12,1,3037,3348,20,0,1,0,0,0,1,0,0,0,1,0,0,1
15361,27,0,0,0,1,0,0,0,1151,1,-1,5,0,0,0,0,0,0,0,0,1,2,1,1,191,1411,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15362,47,0,0,1,1,1,0,0,-1,0,1,6,0,0,0,0,0,0,0,0,1,5,1,2,2292,1777,10,0,1,0,0,1,0,0,0,0,1,0,0,0
15363,40,4,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,1,1,241,243,10,1,0,1,0,0,0,0,0,0,1,0,0,0
15364,25,1,0,0,1,1,0,0,682,1,-1,4,0,0,0,0,0,0,0,0,0,1,1,1,689,545,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15365,23,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,2,1,254,256,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15366,27,0,0,0,1,0,0,0,678,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,715,1656,10,1,0,0,0,1,0,0,0,1,0,0,0,0
15367,25,0,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,1210,1252,10,1,0,0,0,0,0,1,0,0,1,0,0,0
15368,27,0,0,0,1,0,0,1,542,0,-1,3,0,0,0,0,0,0,0,0,1,3,2,1,1455,811,10,0,1,0,0,0,1,0,0,1,0,0,0,0
15369,23,0,0,0,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,3,1,1,993,922,10,1,0,0,0,1,0,0,0,1,0,0,0,0
15370,32,0,0,0,1,0,0,0,842,0,-1,6,0,0,0,0,0,0,0,0,1,0,1,1,1925,1924,10,0,1,0,0,0,0,1,0,1,0,0,0,1
15371,23,0,0,0,1,1,0,1,682,1,-1,4,0,14,0,0,0,0,0,0,1,3,1,2,689,265,10,1,0,0,0,0,0,1,0,1,0,0,0,0
15372,34,0,0,0,1,1,0,0,-1,0,2,6,0,0,0,0,0,0,0,0,1,5,3,1,1684,4139,10,1,0,0,0,0,1,0,0,0,1,0,0,1
15373,26,0,0,0,1,0,0,0,447,0,3,4,0,0,0,0,0,0,0,0,1,3,3,1,1933,645,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15374,30,3,0,0,1,0,0,0,-1,1,-1,4,0,1,0,0,0,0,0,0,1,4,1,1,461,321,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15375,24,0,0,0,1,0,0,0,320,1,-1,4,0,0,0,0,0,0,0,0,0,3,1,1,382,693,10,0,1,1,0,0,0,0,0,1,0,0,0,0
15376,38,12,0,0,1,1,0,1,1193,1,3,2,10,0,0,0,0,0,0,0,1,5,3,2,4388,4474,20,0,1,0,0,0,1,0,0,0,1,0,0,0
15377,24,0,0,0,1,1,0,1,1179,1,-1,4,0,1,0,0,0,0,0,0,1,3,2,4,1644,245,20,0,1,1,0,0,0,0,0,1,0,0,0,0
15378,36,0,0,1,1,1,0,0,654,1,-1,4,0,0,0,0,0,0,0,0,1,5,2,2,677,4108,20,1,0,0,0,0,0,1,0,1,0,0,0,0
15379,40,1,0,1,1,0,0,0,-1,0,-1,6,0,0,0,0,0,0,0,0,1,4,1,1,721,718,10,0,1,0,0,1,0,0,0,1,0,0,0,1
15380,26,0,0,0,1,0,0,0,356,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,389,342,20,1,0,0,0,0,0,1,0,1,0,0,0,0
15381,24,0,0,0,1,0,0,0,655,0,2,3,0,0,0,0,0,0,0,0,1,3,2,2,711,768,10,0,1,0,0,0,0,1,0,1,0,0,0,0
15382,37,12,0,0,1,0,0,0,-1,1,2,4,0,0,0,0,1,4,0,0,1,1,1,1,580,128,10,0,1,0,0,0,0,1,0,0,1,0,0,0
15383,28,0,0,0,1,0,0,0,-1,1,-1,5,0,0,0,0,0,0,0,0,0,0,1,1,398,388,10,0,1,0,0,0,0,1,0,1,0,0,0,0
